event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 03:36:56 UTC,purchase,8800713,2053013555573162395,electronics.telephone,prestigio,8.62,516308445,09b7c784-8f82-466e-8238-133d85d2f528
2019-10-01 03:37:00 UTC,purchase,3601423,2053013563810775923,appliances.kitchen.washer,candy,231.64,513258796,2e2b09c6-f8fd-47b1-8788-9f3304240aa0
2019-10-01 03:37:11 UTC,purchase,1004839,2053013555631882655,electronics.smartphone,oppo,179.39,555473086,a8fddf3e-7fe0-4cdb-a1ed-91389365b5a9
2019-10-01 03:37:12 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,161.93,516070957,db9749b4-9f5d-4acb-90d4-b347a70fdf59
2019-10-01 03:37:30 UTC,purchase,1004839,2053013555631882655,electronics.smartphone,oppo,179.39,545218213,0fc7e58e-250a-47df-98c9-a054e00c0f59
2019-10-01 03:37:31 UTC,purchase,1004791,2053013555631882655,electronics.smartphone,xiaomi,142.86,521185100,58585ee5-3687-4a8c-8ad1-8e071c516f4b
2019-10-01 03:37:33 UTC,purchase,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,18303158-7255-4757-95f6-76f35eea8156
2019-10-01 03:37:34 UTC,purchase,1004836,2053013555631882655,electronics.smartphone,samsung,241.18,537329804,70d793d7-ed7f-4a71-a50d-506f4cf9174c
2019-10-01 03:37:49 UTC,purchase,1002524,2053013555631882655,electronics.smartphone,apple,514.76,528126136,b9703571-1a24-4441-9999-64498e79be7b
2019-10-01 03:37:55 UTC,purchase,1004874,2053013555631882655,electronics.smartphone,samsung,383.51,554624453,967425d6-7422-4330-a750-4b329deb23aa
2019-10-01 03:38:05 UTC,purchase,1004871,2053013555631882655,electronics.smartphone,samsung,286.68,555472857,f9d560a8-dcdb-4365-8f4e-62525ea43e4f
2019-10-01 03:38:07 UTC,purchase,12300305,2053013556311359947,construction.tools.drill,alteco,25.74,555473033,dae92f5d-0c7a-4729-9a33-a7df8fdc5b71
2019-10-01 03:38:13 UTC,purchase,3600182,2053013563810775923,appliances.kitchen.washer,midea,121.5,552051782,f4619655-2d3b-4cd6-aeea-60a898d967ed
2019-10-01 03:38:20 UTC,purchase,25800007,2053013562292437791,medicine.tools.tonometer,omron,51.43,521103713,a608a0fe-6819-4028-b2d5-2bc728f6b8a0
2019-10-01 03:38:26 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,975.57,518741024,725e4feb-6b0e-4fbf-bfef-af2effdc38de
2019-10-01 03:38:28 UTC,purchase,4801946,2053013554658804075,electronics.audio.headphone,apple,25.45,541522961,9dc5e71e-04f5-4e0a-895c-f26c746e45f5
2019-10-01 03:38:28 UTC,purchase,2900200,2053013554776244595,appliances.kitchen.microwave,lg,85.81,512496820,20194b52-cf28-4be3-9fb8-c6ca112d5265
2019-10-01 03:38:30 UTC,purchase,3700766,2053013565983425517,appliances.environment.vacuum,samsung,128.45,535929708,8e0b2a86-7d8f-4e20-bcb0-4f5b7ce37ce7
2019-10-01 03:38:33 UTC,purchase,4802157,2053013554658804075,electronics.audio.headphone,jbl,20.57,514463870,5ef67d29-2556-47a0-b23b-5b1642b31529
2019-10-01 03:38:37 UTC,purchase,4200541,2053013552351936731,appliances.environment.air_conditioner,elenberg,128.68,534387893,027aaf7f-ad8a-4552-b2e8-b7bd0fea27c4
2019-10-01 03:38:42 UTC,purchase,6200358,2053013552293216471,appliances.environment.air_heater,almacom,43.76,531659334,b99e4abd-4085-4ec5-8fa0-a1c971f28feb
2019-10-01 03:38:47 UTC,purchase,1003317,2053013555631882655,electronics.smartphone,apple,957.53,515057568,88ca9c89-71bb-4296-9322-b1eec164066a
2019-10-01 03:38:51 UTC,purchase,3701025,2053013565983425517,appliances.environment.vacuum,tefal,133.83,545547882,d642fcce-dec8-4312-84c8-b20ecc688f6b
2019-10-01 03:38:54 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,547322063,6ed43914-460a-4d4e-8a21-9e2d0f125e35
2019-10-01 03:38:55 UTC,purchase,1004566,2053013555631882655,electronics.smartphone,huawei,175.83,531643419,62b90aa3-26ca-47f3-ba79-e5e4aa45f378
2019-10-01 03:39:00 UTC,purchase,21401225,2053013561579406073,electronics.clocks,casio,48.62,551998502,46d09600-75ee-42d9-ade9-5eed46c44036
2019-10-01 03:39:01 UTC,purchase,3701245,2053013565983425517,appliances.environment.vacuum,elenberg,41.16,521390253,592ad7fd-8292-4fcf-bf79-0e30bae9119d
2019-10-01 03:39:03 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,161.93,518261941,9f0b14dc-7ed3-4224-a189-3ae851c4534a
2019-10-01 03:39:03 UTC,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.71,525323321,df8c9861-3416-4832-9e7a-c66973ab52e5
2019-10-01 03:39:21 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,531955319,966232ae-7bdf-4201-a8b9-917a4ae6ee1d
2019-10-01 03:39:21 UTC,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,174.75,554408407,45263c74-9125-41e6-9420-da1f58ffc917
2019-10-01 03:39:23 UTC,purchase,1004739,2053013555631882655,electronics.smartphone,xiaomi,197.52,516627397,2e2d3dac-e29d-4492-9a84-f8d2bd789e13
2019-10-01 03:39:31 UTC,purchase,1003317,2053013555631882655,electronics.smartphone,apple,957.53,536658095,8e9bc654-efe5-4c51-94d2-dba70794ca47
2019-10-01 03:39:36 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,464.08,521157438,fb5a52d0-f768-4c22-9266-af5132b099b0
2019-10-01 03:39:36 UTC,purchase,1002524,2053013555631882655,electronics.smartphone,apple,514.76,513337407,caf94e5a-cf89-41db-b2f6-b6eba2d887a4
2019-10-01 03:39:44 UTC,purchase,7002254,2053013560346280633,kids.carriage,wingoffly,118.27,550415314,db592431-3d0c-4d33-87a2-0d304bea7318
2019-10-01 03:39:46 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,543316244,486519e3-be96-4a69-8dff-fe6cb2887a69
2019-10-01 03:39:46 UTC,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.71,512777909,99b5bd70-e0bb-44f7-8159-f9513585ec3b
2019-10-01 03:39:46 UTC,purchase,3600182,2053013563810775923,appliances.kitchen.washer,midea,121.5,552051782,f4619655-2d3b-4cd6-aeea-60a898d967ed
2019-10-01 03:39:47 UTC,purchase,1004246,2053013555631882655,electronics.smartphone,apple,735.01,512938355,45d8c7bb-43d2-461d-83b7-62d0874b00b5
2019-10-01 03:39:55 UTC,purchase,1004255,2053013555631882655,electronics.smartphone,apple,744.39,551520429,a4422945-3043-46a1-8024-86d988bd9bb7
2019-10-01 03:40:03 UTC,purchase,1005104,2053013555631882655,electronics.smartphone,apple,975.57,520492107,a4ae9d36-5604-4b50-ad82-c2a4ee50b739
2019-10-01 03:40:12 UTC,purchase,5701245,2053013553970938175,auto.accessories.player,pioneer,82.29,513455519,7d7d2830-c70d-4a69-90dd-4756a34870fd
2019-10-01 03:40:16 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,529054220,59396c51-3a18-405d-8988-c009311899b0
2019-10-01 03:40:20 UTC,purchase,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,fe22c05d-380f-4c06-88b3-06653310b2a6
2019-10-01 03:40:25 UTC,purchase,12901271,2053013552737812719,stationery.cartrige,epson,5.12,514916273,f1c13fe3-9cd3-4794-8cf7-37fa0ed2c8ea
2019-10-01 03:40:26 UTC,purchase,1003317,2053013555631882655,electronics.smartphone,apple,957.53,519258670,f669bea9-387f-4703-ae76-38ddb15633e8
2019-10-01 03:40:33 UTC,purchase,1005099,2053013555631882655,electronics.smartphone,samsung,154.41,517941870,39f6b1c2-b0df-4fe9-8d36-4aae484661dc
2019-10-01 03:40:57 UTC,purchase,1004708,2053013555631882655,electronics.smartphone,huawei,159.69,537229973,028dd634-7985-454c-86cd-82899ce9ef9d
2019-10-01 03:41:11 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,550495409,3037c5b8-154d-421b-a7aa-d378bcb80974
2019-10-01 03:41:14 UTC,purchase,6200325,2053013552293216471,appliances.environment.air_heater,electrolux,20.57,514109640,51d57af1-56ae-4f74-88bf-4dcfa8b03a45
2019-10-01 03:41:15 UTC,purchase,11000000,2053013554960793975,appliances.kitchen.toster,vitek,33.44,517815788,2aae3558-a992-426e-8fa6-e4a77c63d129
2019-10-01 03:41:19 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,515889736,76695d99-8b75-4393-a6cc-67aab168bd61
2019-10-01 03:41:22 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,975.57,540542598,89be1316-17ac-4939-9077-af3e4e21e53a
2019-10-01 03:41:28 UTC,purchase,1004249,2053013555631882655,electronics.smartphone,apple,738.61,516124835,76b31c3c-3442-4d93-926c-64958c02d310
2019-10-01 03:41:33 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,161.93,516070957,ca26bb0b-7806-4017-aeaa-05a753530b52
2019-10-01 03:41:42 UTC,purchase,5701245,2053013553970938175,auto.accessories.player,pioneer,82.29,513455519,7d7d2830-c70d-4a69-90dd-4756a34870fd
2019-10-01 03:41:44 UTC,purchase,1004356,2053013555631882655,electronics.smartphone,apple,1477.26,537163771,87515ca0-9745-4fc2-90ff-513cdbc0a8d3
2019-10-01 03:41:48 UTC,purchase,3200514,2053013555321504139,appliances.kitchen.meat_grinder,bosch,133.59,541655380,5b5462eb-532a-468c-8945-d304200dfbfc
2019-10-01 03:41:58 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,518619616,dc393f6f-9e74-40bc-993c-b731c1e3f718
2019-10-01 03:42:12 UTC,purchase,1004874,2053013555631882655,electronics.smartphone,samsung,383.51,540951371,868af8e2-5cfe-4bb7-993c-aba85843004d
2019-10-01 03:42:14 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,540050559,38d1d94b-6c03-4e53-b82b-5acbbe3d8736
2019-10-01 03:42:16 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,519906655,4f01e1ee-5b9e-4573-8811-2c7685fa0926
2019-10-01 03:42:17 UTC,purchase,3100917,2053013555262783879,appliances.kitchen.blender,redmond,59.18,517038345,dd129090-e109-4423-a4d2-c2e477b876a4
2019-10-01 03:42:25 UTC,purchase,1801739,2053013554415534427,electronics.video.tv,samsung,282.2,514222505,e301f6e8-7323-4969-9d22-60ecca121a02
2019-10-01 03:42:30 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,553929285,7779f3bb-f283-4afd-aec2-b3152a9dccb7
2019-10-01 03:42:37 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,543272936,3591a683-59b0-41d0-94b7-fbc381401119
2019-10-01 03:42:41 UTC,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,203.35,548673548,834d341c-a9dc-44f6-ae1c-af934e938e3c
2019-10-01 03:42:52 UTC,purchase,1701302,2053013553031414015,computers.peripherals.monitor,samsung,427.01,547028884,5440aade-0d91-4628-a069-ceac4d268dff
2019-10-01 03:42:56 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,512946579,cabd4353-77a4-476e-83df-de8210338937
2019-10-01 03:42:59 UTC,purchase,3700779,2053013565983425517,appliances.environment.vacuum,xiaomi,299.88,554957601,0d407cc6-b682-4e33-8c36-b0f08d9d2e6f
2019-10-01 03:43:00 UTC,purchase,3700554,2053013565983425517,appliances.environment.vacuum,karcher,821.12,521148690,48885852-636e-41cc-a04e-81ddbc401422
2019-10-01 03:43:12 UTC,purchase,10201171,2053013553224352013,kids.dolls,llorens,57.89,521069746,a259a9ca-222f-46d7-be4e-595cd1664a44
2019-10-01 03:43:16 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,519639076,96386ae3-65fb-4faf-8fdd-537a7b29f9eb
2019-10-01 03:43:17 UTC,purchase,1004834,2053013555631882655,electronics.smartphone,samsung,174.78,543008359,58629e41-d0df-4617-925f-d686b4b69272
2019-10-01 03:43:22 UTC,purchase,1002536,2053013555631882655,electronics.smartphone,apple,581.22,513246192,3a362391-a3cb-4d23-87b6-794bdb53af95
2019-10-01 03:43:25 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,545411501,fa2efaf1-98df-475f-971f-57309e637243
2019-10-01 03:43:28 UTC,purchase,2700071,2053013563911439225,appliances.kitchen.refrigerators,atlant,226.49,550155322,8c523672-f633-4e8d-9a4d-16a2d04dfcb4
2019-10-01 03:43:45 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,513668525,411fdaa3-416d-47e0-acad-d2d73f7eaece
2019-10-01 03:43:48 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,544268448,eb2bdf25-4fa7-4271-b023-36b043349491
2019-10-01 03:43:58 UTC,purchase,4801995,2053013554658804075,electronics.audio.headphone,beats,344.9,552146884,744fb781-2fa7-493c-9f02-28d4c0090ee4
2019-10-01 03:43:58 UTC,purchase,6600516,2053013554189041997,computers.components.memory,geil,42.21,519682985,33ed3cad-88eb-4440-86cc-ad485426ea5c
2019-10-01 03:44:05 UTC,purchase,1004863,2053013555631882655,electronics.smartphone,samsung,174.75,512375719,9ac1f974-3c92-4fab-8513-64f0359b6eaa
2019-10-01 03:44:06 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,975.57,544929585,62d177f3-4577-4126-af2c-ec59bed986cd
2019-10-01 03:44:17 UTC,purchase,1003317,2053013555631882655,electronics.smartphone,apple,957.53,516371672,a7d88682-9f81-4d53-923f-4fed153052cf
2019-10-01 03:44:26 UTC,purchase,1701302,2053013553031414015,computers.peripherals.monitor,samsung,427.01,547028884,5440aade-0d91-4628-a069-ceac4d268dff
2019-10-01 03:44:27 UTC,purchase,4804055,2053013554658804075,electronics.audio.headphone,apple,188.73,538535434,aa039047-fe42-48cb-94aa-1b364bb70792
2019-10-01 03:44:33 UTC,purchase,2501143,2053013564003713919,appliances.kitchen.oven,artel,36.01,515954723,be447915-4716-4886-8fbb-a2a02ce4f6a2
2019-10-01 03:44:40 UTC,purchase,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.8,547318349,9e9e00cf-f7a9-4032-aa5d-22112f656b71
2019-10-01 03:44:46 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,516862222,a3c85bca-d83f-4864-b26b-3c403da2bfa9
2019-10-01 03:44:47 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,550323278,f321af70-5655-4c83-bccc-c989932e0fdc
2019-10-01 03:44:52 UTC,purchase,5100564,2053013553341792533,electronics.clocks,samsung,259.98,553777492,60ea3495-fdbc-4ef7-8389-f4f13a8c320d
2019-10-01 03:44:56 UTC,purchase,1306272,2053013558920217191,computers.notebook,hp,1029.37,513197276,ab9bdd8b-7ab1-4c5a-9bc0-49b15d04e3ee
2019-10-01 03:45:01 UTC,purchase,1003316,2053013555631882655,electronics.smartphone,apple,946.97,555307764,9568ac5f-1e41-4fd2-83ea-92eb573019b9
2019-10-01 03:45:02 UTC,purchase,1004816,2053013555631882655,electronics.smartphone,xiaomi,186.49,537048266,fef76e94-1f0e-4d25-9959-14015226a03e
2019-10-01 03:45:02 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,540388533,ec411f07-0d33-4fd7-b265-056e99cad2b2
2019-10-01 03:45:13 UTC,purchase,1004238,2053013555631882655,electronics.smartphone,apple,1205.23,554811776,d47f1e96-5650-40ed-8788-ec791919032a
2019-10-01 03:45:32 UTC,purchase,1801940,2053013554415534427,electronics.video.tv,haier,244.51,552309094,0f497947-792b-4db7-8a81-83137906aad7
2019-10-01 03:45:45 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,464.08,554935288,a788fa15-09d1-47f7-9b66-bf30697c300b
2019-10-01 03:46:00 UTC,purchase,5700619,2053013553970938175,auto.accessories.player,jvc,46.33,525300631,dd44abc3-18ff-4d58-af2a-f09efe0ed57d
2019-10-01 03:46:12 UTC,purchase,1004775,2053013555631882655,electronics.smartphone,xiaomi,181.96,541777727,32ad6deb-eae7-42ba-8f32-f5eb18096c67
2019-10-01 03:46:21 UTC,purchase,1004781,2053013555631882655,electronics.smartphone,huawei,278.24,546175983,601173ff-fa90-4614-af17-55f9ac01b881
2019-10-01 03:46:23 UTC,purchase,1005137,2053013555631882655,electronics.smartphone,apple,1541.87,518715731,fc3d01e5-1dc9-4588-5249-380a38ad814b
2019-10-01 03:46:24 UTC,purchase,3700766,2053013565983425517,appliances.environment.vacuum,samsung,128.45,513470067,4d8a8ace-ec10-42fd-bd7c-d3cc68cba9c1
2019-10-01 03:46:28 UTC,purchase,2501816,2053013564003713919,appliances.kitchen.oven,artel,41.44,515954723,be447915-4716-4886-8fbb-a2a02ce4f6a2
2019-10-01 03:46:30 UTC,purchase,5100577,2053013553341792533,electronics.clocks,samsung,295.98,531187690,48f4536f-e8ba-4eb3-a0e5-2a3597ecfd1f
2019-10-01 03:46:31 UTC,purchase,1004781,2053013555631882655,electronics.smartphone,huawei,278.24,513326786,e5c1f09e-2172-414a-b9d5-1b30f558fc3b
2019-10-01 03:46:33 UTC,purchase,1004249,2053013555631882655,electronics.smartphone,apple,738.61,516627397,b378c350-b274-4ca8-bc22-c584e70f04dd
2019-10-01 03:46:33 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,464.08,554935288,a788fa15-09d1-47f7-9b66-bf30697c300b
2019-10-01 03:46:39 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,533133685,5dfa936d-efa1-4939-acf6-7dece7cc6791
2019-10-01 03:46:42 UTC,purchase,1005062,2053013555631882655,electronics.smartphone,xiaomi,208.13,536859337,5bb981a4-39e0-463a-ae59-35a07a44a7b4
2019-10-01 03:46:47 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,161.93,518714178,527bb28a-5795-4d7c-a033-24130e5a97e3
2019-10-01 03:46:47 UTC,purchase,1005106,2053013555631882655,electronics.smartphone,apple,1541.87,555475689,28c8229d-c6ca-4cce-a787-1e12edcc39f6
2019-10-01 03:46:50 UTC,purchase,1004250,2053013555631882655,electronics.smartphone,apple,804.21,555394812,9e7d5729-4262-4af9-9c97-0251fa2a7587
2019-10-01 03:46:54 UTC,purchase,1200947,2172371436436455782,electronics.tablet,samsung,115.41,519261607,9d1c0016-d8c4-4869-a3af-5cad90bce03b
2019-10-01 03:46:55 UTC,purchase,6600699,2053013554189041997,computers.components.memory,hyperx,169.12,528426245,b27729cb-dbdc-4481-a025-21d4071dff17
2019-10-01 03:46:57 UTC,purchase,19200008,2053013556202308035,construction.tools.saw,bosch,196.68,517864279,1de10c34-3fe4-4543-b237-2fa7c446cc94
2019-10-01 03:47:15 UTC,purchase,1701302,2053013553031414015,computers.peripherals.monitor,samsung,427.01,547028884,5440aade-0d91-4628-a069-ceac4d268dff
2019-10-01 03:47:15 UTC,purchase,1004903,2053013555631882655,electronics.smartphone,huawei,111.79,527977263,453bbde8-0772-49e9-9eeb-c490b44e9faa
2019-10-01 03:47:15 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,464.08,520072867,d531d618-1bcf-4306-900d-7359e0fc2f6c
2019-10-01 03:47:17 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,555373903,fd3d29ee-b77b-493c-a8e5-82bd400b70ea
2019-10-01 03:47:17 UTC,purchase,1005116,2053013555631882655,electronics.smartphone,apple,1052.79,512938516,12dd531f-36e0-4679-9ead-a631bd74cb61
2019-10-01 03:47:19 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,464.08,554935288,a788fa15-09d1-47f7-9b66-bf30697c300b
2019-10-01 03:47:26 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,550323278,f321af70-5655-4c83-bccc-c989932e0fdc
2019-10-01 03:47:30 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,549998130,594d58a7-37e6-46ad-9fa0-bfd14bde7892
2019-10-01 03:47:35 UTC,purchase,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,553521466,54f7f18f-a775-4e4a-824a-716d4e2cea65
2019-10-01 03:47:35 UTC,purchase,1801712,2053013554415534427,electronics.video.tv,lg,365.49,514436810,831d6cf3-b711-4b3a-86aa-9a885d280239
2019-10-01 03:47:38 UTC,purchase,1004834,2053013555631882655,electronics.smartphone,samsung,174.78,512593281,82dbddd6-7fc4-4b55-892c-67a0558ac310
2019-10-01 03:47:43 UTC,purchase,1004708,2053013555631882655,electronics.smartphone,huawei,159.69,542485023,34ce1d0c-d2fe-4973-b0b6-cabea48b1515
2019-10-01 03:47:44 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,512470332,30ccc563-19d9-46b3-aa29-122678edca57
2019-10-01 03:47:45 UTC,purchase,5100577,2053013553341792533,electronics.clocks,samsung,295.98,531187690,48f4536f-e8ba-4eb3-a0e5-2a3597ecfd1f
2019-10-01 03:47:50 UTC,purchase,4804409,2053013554658804075,electronics.audio.headphone,elari,66.87,517816359,61a6620d-8965-4787-96d4-1a9774a85d75
2019-10-01 03:47:53 UTC,purchase,1004258,2053013555631882655,electronics.smartphone,apple,733.92,548362195,e6e12c57-f9ae-4022-861d-e506398fa1f9
2019-10-01 03:47:58 UTC,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,174.75,515474505,be7770a7-313f-4085-8c53-13032f778fd7
2019-10-01 03:47:59 UTC,purchase,1005062,2053013555631882655,electronics.smartphone,xiaomi,208.13,536859337,5bb981a4-39e0-463a-ae59-35a07a44a7b4
2019-10-01 03:48:29 UTC,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.71,553294760,c7331d0f-a97b-4362-ad1b-54d961389141
2019-10-01 03:48:31 UTC,purchase,2900936,2053013554776244595,appliances.kitchen.microwave,galanz,69.47,524159625,d60bf9b9-621f-4ca8-b538-f33be31eb832
2019-10-01 03:48:36 UTC,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.39,527367976,f4f21ab0-b538-4b97-9ed7-ce0791f634f7
2019-10-01 03:48:37 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,161.93,551617846,59aa7828-0f0f-4e1f-adf8-135771cf8ba7
2019-10-01 03:48:44 UTC,purchase,1003879,2053013555631882655,electronics.smartphone,huawei,694.48,543225657,e91bcd0f-cfd8-465d-b423-727d43e3bc77
2019-10-01 03:48:44 UTC,purchase,4000169,2053013566142809077,construction.tools.generator,tefal,90.07,531951423,47c2dc23-d0fe-41f2-a088-b1606ccacfa1
2019-10-01 03:49:00 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,519034566,d621ec77-7fa4-478c-bf1e-244bc33aa4b5
2019-10-01 03:49:21 UTC,purchase,5100337,2053013553341792533,electronics.clocks,apple,311.84,518611645,d4255bff-e4fa-41eb-8f87-3e53082255dc
2019-10-01 03:49:28 UTC,purchase,1002629,2053013555631882655,electronics.smartphone,apple,377.14,554935288,a788fa15-09d1-47f7-9b66-bf30697c300b
2019-10-01 03:49:30 UTC,purchase,1004873,2053013555631882655,electronics.smartphone,samsung,388.81,513711993,05c626b9-1d3a-41f2-8273-964e3f69ef27
2019-10-01 03:49:31 UTC,purchase,6700995,2053013554247762257,computers.components.videocards,gigabyte,334.42,517130259,646643d4-8b90-4e14-86af-8395d62ecac3
2019-10-01 03:49:36 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,517885428,51062724-a8b6-4cee-bba5-6e6c738b4c6c
2019-10-01 03:49:38 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,975.57,514013682,83366b54-1095-4846-bd72-2bff17a4ae8e
2019-10-01 03:49:41 UTC,purchase,2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,257.04,550033400,27bd9dcd-5131-44ed-937d-343323fcc6f4
2019-10-01 03:49:43 UTC,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,203.35,550323278,f321af70-5655-4c83-bccc-c989932e0fdc
2019-10-01 03:49:44 UTC,purchase,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,543063183,29cb0b5d-7679-4ec6-9764-38df6a2cec11
2019-10-01 03:49:56 UTC,purchase,1004709,2053013555631882655,electronics.smartphone,huawei,155.71,542485023,73f500d2-7f4f-4ecf-a8c9-920ba1564b13
2019-10-01 03:49:59 UTC,purchase,6701082,2053013554247762257,computers.components.videocards,gainward,455.83,555160976,a77edd61-6ea6-4b5e-88ab-66d1e58e9cea
2019-10-01 03:50:04 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,512789640,f4f7ce1d-32e8-49b6-842d-54f1047c07a8
2019-10-01 03:50:10 UTC,purchase,1004739,2053013555631882655,electronics.smartphone,xiaomi,197.52,514008640,8cff1e89-cf5b-431f-96df-57d7502dc471
2019-10-01 03:50:11 UTC,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,203.35,555475281,eb76e79a-68c1-433b-a974-9409cce32b93
2019-10-01 03:50:20 UTC,purchase,1004934,2053013555631882655,electronics.smartphone,vivo,231.64,519282268,8fa6cb2e-5b04-4318-83bb-9126bf1cf9d9
2019-10-01 03:50:23 UTC,purchase,3600661,2053013563810775923,appliances.kitchen.washer,samsung,295.49,512847159,2b7b07de-97d3-4ef4-b160-1c5a4420d5ab
2019-10-01 03:50:26 UTC,purchase,3700926,2053013565983425517,appliances.environment.vacuum,samsung,64.08,553657986,07fbd9b3-b736-4179-8377-8af48510aaa1
2019-10-01 03:50:39 UTC,purchase,11000211,2053013554960793975,appliances.kitchen.toster,scarlett,17.99,547064617,ec0bde86-5960-4f1b-8d36-487cf10355e4
2019-10-01 03:50:52 UTC,purchase,5800116,2053013553945772349,electronics.audio.subwoofer,hertz,82.7,518626190,15df1dda-1db7-4737-ad8f-0afe4803b200
2019-10-01 03:50:52 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,550691703,1d1185db-ce2a-4c0d-8665-59932efcdf12
2019-10-01 03:50:55 UTC,purchase,3700766,2053013565983425517,appliances.environment.vacuum,samsung,128.45,512711336,eae8c586-e101-460c-873e-f294bdb52381
2019-10-01 03:51:07 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,522045960,fa6901f0-07dc-4a71-91f5-1a5e22d4d0f7
2019-10-01 03:51:08 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,161.93,512707941,2698acd6-9ab3-481b-b5b1-7e99500ee138
2019-10-01 03:51:10 UTC,purchase,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,546839460,b17f2156-ac48-4647-9253-1db8c663951d
2019-10-01 03:51:11 UTC,purchase,1004958,2053013555631882655,electronics.smartphone,xiaomi,360.08,512681805,2b49f42a-1f5d-470d-a799-77ba72c9e672
2019-10-01 03:51:15 UTC,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.71,535095319,ec301e0c-99d3-4216-8303-474cd7aee7af
2019-10-01 03:51:18 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,542007537,a1cbd479-15c4-4ebe-ac8d-582e0efc12a9
2019-10-01 03:51:23 UTC,purchase,5801524,2053013553945772349,electronics.audio.subwoofer,alphard,61.78,518626190,15df1dda-1db7-4737-ad8f-0afe4803b200
2019-10-01 03:51:26 UTC,purchase,1004788,2053013555631882655,electronics.smartphone,xiaomi,133.67,554827285,6a87fb1c-1cfa-49a0-8e85-d478c657c531
